2.001224507000188,198.3,145.70000000000002
2.0035122230001434,198.3,172.0
2.0056579960000818,198.3,172.0
2.007772527999805,251.0,172.0
2.010316797000087,303.6,172.0
2.0134017259997563,198.3,176.38333333333333
2.016836873000102,198.3,198.31428571428572
2.0196397869995053,224.70000000000002,201.6125
2.0225764400001935,356.20000000000005,195.4
2.025939625000319,251.0,199.64000000000001
2.0287389469995105,145.70000000000002,211.4818181818182
2.033670689000246,277.3,208.1916666666667
2.038121159000184,303.6,203.3846153846154
2.0418877279998924,198.3,208.66428571428574
2.046055238000008,277.3,211.48666666666668
2.050079767999705,251.0,212.3125
2.054404147000241,224.70000000000002,213.04117647058823
2.0593854999997347,198.3,216.61111111111111
2.0628399990000617,158.9,219.80526315789476
2.0665100329997586,277.3,216.1
2.069501406999734,172.0,225.31
2.073503474000063,329.90000000000003,225.31
2.0766714579995096,303.6,222.67999999999998
2.079881108000336,145.70000000000002,225.31499999999997
2.0832520160001877,224.70000000000002,227.95
2.0873178969995934,172.0,226.635
2.0900329039995995,303.6,222.69
2.0930472230002124,303.6,220.055
2.095687101999829,251.0,226.635
2.0982651289996284,198.3,228.60999999999999
2.100795694000226,251.0,222.03000000000003
2.1037596429996483,224.70000000000002,227.29500000000002
2.1062277820001327,251.0,231.24500000000003
2.1084493879998263,303.6,233.875
2.1108653060000506,356.20000000000005,236.50500000000005
2.1132532419997005,303.6,233.87000000000003
2.1155230510003094,198.3,240.44500000000002
2.1195538029996897,172.0,241.76000000000005
2.122222791999775,356.20000000000005,244.39000000000001
2.124766152999655,251.0,250.97000000000003
2.1276936770000248,277.3,248.34
2.1299256339998465,329.90000000000003,254.92
2.132513272000324,251.0,256.895
2.1352492790001634,303.6,258.21
2.1378729540001586,251.0,255.57499999999996
2.1403786860000764,224.70000000000002,255.575
2.1427554189995135,303.6,259.52
2.1464051379998637,329.90000000000003,260.83500000000004
2.149638083999889,277.3,258.20500000000004
2.1534040059996187,172.0,260.83500000000004
2.1559565890001977,329.90000000000003,263.47
2.1591353880003226,251.0,255.575
2.1618678389995694,329.90000000000003,259.52000000000004
2.1642571089996636,172.0,251.625
2.166849061999528,329.90000000000003,247.67999999999998
2.1691110379997554,303.6,255.575
2.171638509999866,277.3,247.68
2.173912762999862,224.70000000000002,247.68
2.1761626269999397,329.90000000000003,245.05000000000004
2.1787646729999324,198.3,239.78500000000003
2.180988277999859,224.70000000000002,235.83500000000004
2.1835036579996085,303.6,230.575
2.185963074999563,277.3,235.18
2.188448806999986,198.3,228.6
2.1909433170003467,303.6,231.23499999999999
2.1933248089999324,224.70000000000002,236.5
2.195917725000072,277.3,232.555
2.198966173000372,224.70000000000002,233.875
2.2013988130001962,251.0,236.50500000000002
2.2041480429998046,277.3,231.24500000000003
2.208752196000205,172.0,232.56
2.2136484749999,329.90000000000003,235.19
2.2164801299995815,251.0,227.295
2.2200755349995234,303.6,233.87500000000006
2.2232874809997156,329.90000000000003,241.76500000000001
